nameOfIssuer,titleOfClass,cusip,value,shrsOrPrnAmt/sshPrnamt,shrsOrPrnAmt/sshPrnamtType,investmentDiscretion,otherManager,votingAuthority/Sole,votingAuthority/Shared,votingAuthority/None,putCall
SIGMA DESIGNS INC,CMN,826565103,94,15700,SH,DFND,1,15700,0,0,Put
SIGNATURE BK NEW YORK N Y,CMN,82669G104,37003,246360,SH,DFND,1,236497,0,9863,
SIGNATURE BK NEW YORK N Y,CMN,82669G104,1142,7600,SH,DFND,1,7600,0,0,Call
SIGNATURE BK NEW YORK N Y,CMN,82669G104,107660,716779,SH,DFND,2,708036,0,8743,
SIGNATURE BK NEW YORK N Y,CMN,82669G104,963,6414,SH,DFND,3,0,0,6414,
SIGNET JEWELERS LIMITED,CMN,G81276100,43749,464127,SH,DFND,1,464056,0,71,
SIGNET JEWELERS LIMITED,CMN,G81276100,73692,781800,SH,DFND,1,781800,0,0,Call
SIGNET JEWELERS LIMITED,CMN,G81276100,9171,97300,SH,DFND,1,97300,0,0,Put
SIGNET JEWELERS LIMITED,CMN,G81276100,7678,81459,SH,DFND,2,80651,0,808,
SIGNET JEWELERS LIMITED,CMN,G81276100,255,2701,SH,DFND,3,2701,0,0,
SILGAN HOLDINGS INC,CMN,827048109,10576,206644,SH,DFND,1,206488,0,156,
SILGAN HOLDINGS INC,CMN,827048109,826,16145,SH,DFND,2,15773,0,372,
SILICOM LTD,CMN,M84116108,2452,59684,SH,DFND,1,59684,0,0,
SILICON LABORATORIES INC,CMN,826919102,4839,74451,SH,DFND,1,73467,0,984,
SILICON LABORATORIES INC,CMN,826919102,78,1200,SH,DFND,1,1200,0,0,Call
SILICON LABORATORIES INC,CMN,826919102,143,2200,SH,DFND,1,2200,0,0,Put
SILICON LABORATORIES INC,CMN,826919102,23564,362522,SH,DFND,2,345544,0,16978,
SILICON MOTION TECHNOLOGY CO,CMN,82706C108,433,10200,SH,DFND,1,10015,0,185,
SILVER BAY RLTY TR CORP,CMN,82735Q102,1090,63579,SH,DFND,1,63579,0,0,
SILVER BAY RLTY TR CORP,CMN,82735Q102,465,27107,SH,DFND,2,27107,0,0,
SILVER SPRING NETWORKS INC,CMN,82817Q103,139,10457,SH,DFND,1,9568,0,889,
SILVER SPRING NETWORKS INC,CMN,82817Q103,143,10765,SH,DFND,2,10765,0,0,
SILVER STD RES INC,CMN,82823L106,3228,361889,SH,DFND,1,361889,0,0,
SILVER STD RES INC,CMN,82823L106,351,39400,SH,DFND,1,39400,0,0,Put
SILVER STD RES INC,CMN,82823L106,882,98900,SH,DFND,1,98900,0,0,Call
SILVER STD RES INC,CMN,82823L106,498,55810,SH,DFND,2,55810,0,0,
SILVER STD RES INC,CMN,82823L106,99,11130,SH,DFND,3,11130,0,0,
SILVER WHEATON CORP,CMN,828336107,11000,569334,SH,DFND,1,569214,0,120,
SILVER WHEATON CORP,CMN,828336107,20284,1049900,SH,DFND,1,1049900,0,0,Call
SILVER WHEATON CORP,CMN,828336107,8570,443600,SH,DFND,1,443600,0,0,Put
SILVER WHEATON CORP,CMN,828336107,3577,185152,SH,DFND,2,183023,0,2129,
SILVER WHEATON CORP,CMN,828336107,7786,402996,SH,DFND,3,402996,0,0,
SILVER WHEATON CORP,CMN,828336107,242,12524,SH,DFND,7,12524,0,0,
SIMMONS 1ST NATL CORP,CMN,828730200,4942,79518,SH,DFND,1,79518,0,0,
SIMMONS 1ST NATL CORP,CMN,828730200,6749,108592,SH,DFND,2,108592,0,0,
SIMON PPTY GROUP INC NEW,CMN,828806109,180237,1014447,SH,DFND,1,990144,0,24303,
SIMON PPTY GROUP INC NEW,CMN,828806109,11033,62100,SH,DFND,1,62100,0,0,Call
SIMON PPTY GROUP INC NEW,CMN,828806109,15333,86300,SH,DFND,1,86300,0,0,Put
SIMON PPTY GROUP INC NEW,CMN,828806109,448043,2521768,SH,DFND,2,2487495,0,34273,
SIMON PPTY GROUP INC NEW,CMN,828806109,368,2072,SH,DFND,5,2072,0,0,
SIMON PPTY GROUP INC NEW,CMN,828806109,3029,17049,SH,DFND,6,17049,0,0,
SIMPSON MANUFACTURING CO INC,CMN,829073105,3310,75652,SH,DFND,1,75632,0,20,
SIMPSON MANUFACTURING CO INC,CMN,829073105,678,15506,SH,DFND,2,15506,0,0,
SINA CORP,CMN,G81477104,19028,313008,SH,DFND,1,313008,0,0,
SINA CORP,CMN,G81477104,4650,76500,SH,DFND,1,76500,0,0,Call
SINA CORP,CMN,G81477104,2997,49300,SH,DFND,1,49300,0,0,Put
SINA CORP,CMN,G81477104,2706,44512,SH,DFND,2,44512,0,0,
SINA CORP,CMN,G81477104,902,14831,SH,DFND,3,14831,0,0,
SINA CORP,CMN,G81477104,1254,20625,SH,DFND,7,20625,0,0,
SINCLAIR BROADCAST GROUP INC,CMN,829226109,18157,544446,SH,DFND,1,544446,0,0,
SINCLAIR BROADCAST GROUP INC,CMN,829226109,540,16200,SH,DFND,1,16200,0,0,Put
SINCLAIR BROADCAST GROUP INC,CMN,829226109,5619,168500,SH,DFND,1,168500,0,0,Call
SINCLAIR BROADCAST GROUP INC,CMN,829226109,951,28519,SH,DFND,2,28519,0,0,
SIRIUS XM HLDGS INC,CMN,82968B103,21431,4816013,SH,DFND,1,4816013,0,0,
SIRIUS XM HLDGS INC,CMN,82968B103,939,210900,SH,DFND,1,210900,0,0,Call
SIRIUS XM HLDGS INC,CMN,82968B103,7367,1655500,SH,DFND,1,1655500,0,0,Put
SIRIUS XM HLDGS INC,CMN,82968B103,3148,707326,SH,DFND,2,671836,0,35490,
SIRIUS XM HLDGS INC,CMN,82968B103,148,33250,SH,DFND,6,33250,0,0,
SIX FLAGS ENTMT CORP NEW,CMN,83001A102,31959,533007,SH,DFND,1,526277,0,6730,
SIX FLAGS ENTMT CORP NEW,CMN,83001A102,23138,385890,SH,DFND,2,385540,0,350,
SIX FLAGS ENTMT CORP NEW,CMN,83001A102,488,8138,SH,DFND,6,8138,0,0,
SJW GROUP,CMN,784305104,1114,19907,SH,DFND,1,19907,0,0,
SJW GROUP,CMN,784305104,207,3695,SH,DFND,2,3695,0,0,
SK TELECOM LTD,CMN,78440P108,729,34864,SH,DFND,1,34864,0,0,
SK TELECOM LTD,CMN,78440P108,2261,108201,SH,DFND,3,108201,0,0,
SKECHERS U S A INC,CMN,830566105,28167,1145923,SH,DFND,1,1145923,0,0,
SKECHERS U S A INC,CMN,830566105,3515,143000,SH,DFND,1,143000,0,0,Put
SKECHERS U S A INC,CMN,830566105,4097,166700,SH,DFND,1,166700,0,0,Call
SKECHERS U S A INC,CMN,830566105,3852,156711,SH,DFND,2,151758,0,4953,
SKYWEST INC,CMN,830879102,2556,70121,SH,DFND,1,70121,0,0,
SKYWEST INC,CMN,830879102,4520,123994,SH,DFND,2,123994,0,0,
SKYWORKS SOLUTIONS INC,CMN,83088M102,58879,788634,SH,DFND,1,788564,0,70,
SKYWORKS SOLUTIONS INC,CMN,83088M102,23831,319200,SH,DFND,1,319200,0,0,Put
SKYWORKS SOLUTIONS INC,CMN,83088M102,28699,384400,SH,DFND,1,384400,0,0,Call
SKYWORKS SOLUTIONS INC,CMN,83088M102,15465,207143,SH,DFND,2,204939,0,2204,
SKYWORKS SOLUTIONS INC,CMN,83088M102,343,4595,SH,DFND,6,4595,0,0,
SL GREEN RLTY CORP,CMN,78440X101,58315,542210,SH,DFND,1,542205,0,5,
SL GREEN RLTY CORP,CMN,78440X101,4861,45200,SH,DFND,1,45200,0,0,Call
SL GREEN RLTY CORP,CMN,78440X101,1473,13700,SH,DFND,1,13700,0,0,Put
SL GREEN RLTY CORP,CMN,78440X101,18233,169527,SH,DFND,2,157337,0,12190,
SL GREEN RLTY CORP,CMN,78440X101,173,1613,SH,DFND,6,1613,0,0,
SL GREEN RLTY CORP,CMN,78440X101,285,2651,SH,OTR,"6,2",0,2651,0,
SLM CORP,CMN,78442P106,107087,9717480,SH,DFND,1,9717480,0,0,
SLM CORP,CMN,78442P106,156164,14171000,SH,DFND,2,14011127,0,159873,
SLM CORP,CMN,78442P106,192,17449,SH,DFND,6,17449,0,0,
SM ENERGY CO,CMN,78454L100,23592,684225,SH,DFND,1,680860,0,3365,
SM ENERGY CO,CMN,78454L100,2258,65500,SH,DFND,1,65500,0,0,Call
SM ENERGY CO,CMN,78454L100,848,24600,SH,DFND,1,24600,0,0,Put
SM ENERGY CO,CMN,78454L100,45847,1329675,SH,DFND,2,1271513,0,58162,
SM ENERGY CO,CNV,78454LAM2,11569,10000000,PRN,DFND,2,9550000,0,450000,
SM ENERGY CO,CMN,78454L100,267,7740,SH,DFND,6,7740,0,0,
SMART & FINAL STORES INC,CMN,83190B101,1497,106200,SH,DFND,1,106200,0,0,
SMART & FINAL STORES INC,CMN,83190B101,241,17089,SH,DFND,6,17089,0,0,
SMART SAND INC,CMN,83191H107,396,23957,SH,DFND,1,23857,0,100,
SMART SAND INC,CMN,83191H107,12091,730575,SH,DFND,2,730575,0,0,
SMITH & NEPHEW PLC,CMN,83175M205,6006,199680,SH,DFND,2,199680,0,0,
SMITH & WESSON HLDG CORP,CMN,831756101,3146,149236,SH,DFND,1,149236,0,0,
SMITH & WESSON HLDG CORP,CMN,831756101,761,36100,SH,DFND,1,36100,0,0,Put
SMITH & WESSON HLDG CORP,CMN,831756101,2308,109500,SH,DFND,1,109500,0,0,Call
SMITH & WESSON HLDG CORP,CMN,831756101,1916,90901,SH,DFND,2,90901,0,0,
SMITH & WESSON HLDG CORP,CMN,831756101,263,12472,SH,DFND,6,12472,0,0,
SMITH A O,CMN,831865209,101354,2140533,SH,DFND,1,2140453,0,80,
SMITH A O,CMN,831865209,4916,103831,SH,DFND,2,101291,0,2540,
SMUCKER J M CO,CMN,832696405,117831,920126,SH,DFND,1,919765,0,361,
SMUCKER J M CO,CMN,832696405,1332,10400,SH,DFND,1,10400,0,0,Put
SMUCKER J M CO,CMN,832696405,1012,7900,SH,DFND,1,7900,0,0,Call
SMUCKER J M CO,CMN,832696405,15205,118733,SH,DFND,2,110941,0,7792,
SNAP ON INC,CMN,833034101,113829,664620,SH,DFND,1,664620,0,0,
SNAP ON INC,CMN,833034101,7203,42056,SH,DFND,2,40706,0,1350,
SNYDERS-LANCE INC,CMN,833551104,8373,218397,SH,DFND,1,218397,0,0,
SNYDERS-LANCE INC,CMN,833551104,2188,57067,SH,DFND,2,57067,0,0,
SOCIAL REALITY INC,CMN,83362P300,80,13088,SH,DFND,1,13088,0,0,
SOCIEDAD QUIMICA MINERA DE C,CMN,833635105,8998,314076,SH,DFND,1,314076,0,0,
SOCIEDAD QUIMICA MINERA DE C,CMN,833635105,2027,70744,SH,DFND,2,70744,0,0,
SOCKET MOBILE INC,CMN,83368E200,186,48373,SH,DFND,1,48373,0,0,
SODASTREAM INTERNATIONAL LTD,CMN,M9068E105,3241,82116,SH,DFND,1,82116,0,0,
SODASTREAM INTERNATIONAL LTD,CMN,M9068E105,241,6100,SH,DFND,1,6100,0,0,Put
SODASTREAM INTERNATIONAL LTD,CMN,M9068E105,667,16900,SH,DFND,1,16900,0,0,Call
SOHU COM INC,CMN,83408W103,2803,82710,SH,DFND,1,82710,0,0,
SOHU COM INC,CMN,83408W103,783,23100,SH,DFND,1,23100,0,0,Call
SOHU COM INC,CMN,83408W103,929,27400,SH,DFND,1,27400,0,0,Put
SOHU COM INC,CMN,83408W103,221,6530,SH,DFND,7,6530,0,0,
SOLAR CAP LTD,CMN,83413U100,602,28934,SH,DFND,1,28934,0,0,
SOLAR SR CAP LTD,CMN,83416M105,275,16739,SH,DFND,1,16739,0,0,
SOLAREDGE TECHNOLOGIES INC,CMN,83417M104,735,59283,SH,DFND,1,59283,0,0,
SOLAZYME INC,CNV,83415TAB7,1125,1785000,PRN,DFND,1,1785000,0,0,
SONIC AUTOMOTIVE INC,CMN,83545G102,1462,63838,SH,DFND,1,63838,0,0,
SONIC AUTOMOTIVE INC,CMN,83545G102,287,12551,SH,DFND,2,12551,0,0,
SONIC CORP,CMN,835451105,4833,182318,SH,DFND,1,180818,0,1500,
SONIC CORP,CMN,835451105,19279,727230,SH,DFND,2,687150,0,40080,
SONOCO PRODS CO,CMN,835495102,104184,1976919,SH,DFND,1,1976627,0,292,
SONOCO PRODS CO,CMN,835495102,2065,39184,SH,DFND,2,38199,0,985,
SONUS NETWORKS INC,CMN,835916503,413,65605,SH,DFND,1,62332,0,3273,
SONUS NETWORKS INC,CMN,835916503,20,3200,SH,DFND,1,3200,0,0,Call
SONUS NETWORKS INC,CMN,835916503,183,29106,SH,DFND,2,29106,0,0,
SONY CORP,CMN,835699307,6487,231420,SH,DFND,1,229724,0,1696,
SONY CORP,CMN,835699307,3952,141000,SH,DFND,1,141000,0,0,Call
SONY CORP,CMN,835699307,4101,146300,SH,DFND,1,146300,0,0,Put
SONY CORP,CMN,835699307,10634,379372,SH,DFND,2,379372,0,0,
SONY CORP,CMN,835699307,841,30020,SH,DFND,7,30020,0,0,
SOPHIRIS BIO INC,CMN,83578Q209,44,15822,SH,DFND,1,15822,0,0,
SORL AUTO PTS INC,CMN,78461U101,222,72888,SH,DFND,1,72888,0,0,
SORRENTO THERAPEUTICS INC,CMN,83587F202,60,12267,SH,DFND,1,12267,0,0,
SORRENTO THERAPEUTICS INC,CMN,83587F202,16,3300,SH,DFND,1,3300,0,0,Put
SORRENTO THERAPEUTICS INC,CMN,83587F202,24,4800,SH,DFND,1,4800,0,0,Call
SOTHEBYS,CMN,835898107,26663,668922,SH,DFND,1,668922,0,0,
SOTHEBYS,CMN,835898107,255,6400,SH,DFND,1,6400,0,0,Call
SOTHEBYS,CMN,835898107,4122,103400,SH,DFND,1,103400,0,0,Put
SOTHEBYS,CMN,835898107,544,13660,SH,DFND,7,13660,0,0,
SOTHERLY HOTELS INC,CMN,83600C103,95,13981,SH,DFND,1,13981,0,0,
SOUTH JERSEY INDS INC,CMN,838518108,5688,168828,SH,DFND,1,168828,0,0,
SOUTH JERSEY INDS INC,CMN,838518108,44821,1330393,SH,DFND,2,1252487,0,77906,
SOUTH ST CORP,CMN,840441109,1883,21545,SH,DFND,1,21545,0,0,
SOUTH ST CORP,CMN,840441109,66538,761301,SH,DFND,2,717396,0,43905,
SOUTHCROSS ENERGY PARTNERS L,CMN,84130C100,46,34343,SH,DFND,1,34343,0,0,
SOUTHERN CO,CMN,842587107,124399,2528948,SH,DFND,1,2528948,0,0,
SOUTHERN CO,CMN,842587107,8790,178700,SH,DFND,1,178700,0,0,Put
SOUTHERN CO,CMN,842587107,12076,245500,SH,DFND,1,245500,0,0,Call
SOUTHERN CO,CMN,842587107,102252,2078713,SH,DFND,2,2054390,0,24323,
SOUTHERN CO,CMN,842587107,2005,40758,SH,DFND,6,40758,0,0,
SOUTHERN COPPER CORP,CMN,84265V105,14462,452782,SH,DFND,1,452772,0,10,
SOUTHERN COPPER CORP,CMN,84265V105,326,10200,SH,DFND,1,10200,0,0,Put
SOUTHERN COPPER CORP,CMN,84265V105,917,28700,SH,DFND,1,28700,0,0,Call
SOUTHERN COPPER CORP,CMN,84265V105,5300,165947,SH,DFND,2,165947,0,0,
SOUTHSIDE BANCSHARES INC,CMN,84470P109,3750,99541,SH,DFND,1,99541,0,0,
SOUTHWEST AIRLS CO,CMN,844741108,75367,1512184,SH,DFND,1,1509026,0,3158,
SOUTHWEST AIRLS CO,CMN,844741108,6863,137700,SH,DFND,1,137700,0,0,Put
SOUTHWEST AIRLS CO,CMN,844741108,30916,620300,SH,DFND,1,620300,0,0,Call
SOUTHWEST AIRLS CO,CMN,844741108,49864,1000472,SH,DFND,2,995619,0,4853,
SOUTHWEST AIRLS CO,CMN,844741108,1298,26052,SH,DFND,6,26052,0,0,
SOUTHWEST GAS CORP,CMN,844895102,20680,269909,SH,DFND,1,269909,0,0,
SOUTHWEST GAS CORP,CMN,844895102,66584,869018,SH,DFND,2,829617,0,39401,
SOUTHWESTERN ENERGY CO,CMN,845467109,26994,2494821,SH,DFND,1,2494066,0,755,
SOUTHWESTERN ENERGY CO,CMN,845467109,17390,1607200,SH,DFND,1,1607200,0,0,Put
SOUTHWESTERN ENERGY CO,CMN,845467109,3201,295800,SH,DFND,1,295800,0,0,Call
SOUTHWESTERN ENERGY CO,CMN,845467109,102571,9479784,SH,DFND,2,9421564,0,58220,
SOUTHWESTERN ENERGY CO,CMN,845467109,161,14901,SH,DFND,6,14901,0,0,
SP PLUS CORP,CMN,78469C103,514,18261,SH,DFND,1,18261,0,0,
SPARK ENERGY INC,CMN,846511103,833,27481,SH,DFND,1,27481,0,0,
SPARK NETWORKS INC,CMN,84651P100,18,21508,SH,DFND,1,21508,0,0,
SPARK THERAPEUTICS INC,CMN,84652J103,1572,31511,SH,DFND,1,31511,0,0,
SPARK THERAPEUTICS INC,CMN,84652J103,304,6100,SH,DFND,1,6100,0,0,Put
SPARK THERAPEUTICS INC,CMN,84652J103,35,700,SH,DFND,1,700,0,0,Call
SPARK THERAPEUTICS INC,CMN,84652J103,23283,466596,SH,DFND,2,380976,0,85620,
SPARTAN MTRS INC,CMN,846819100,139,15000,SH,DFND,1,15000,0,0,
SPARTAN MTRS INC,CMN,846819100,101,10945,SH,DFND,2,10945,0,0,
SPARTANNASH CO,CMN,847215100,7212,182404,SH,DFND,1,182404,0,0,
SPARTANNASH CO,CMN,847215100,10581,267610,SH,DFND,2,253032,0,14578,
SPDR DOW JONES INDL AVRG ETF,CMN,78467X109,385975,1954207,SH,DFND,1,1894079,0,60128,
SPDR DOW JONES INDL AVRG ETF,CMN,78467X109,113232,573300,SH,DFND,1,573300,0,0,Put
SPDR DOW JONES INDL AVRG ETF,CMN,78467X109,159608,808100,SH,DFND,1,808100,0,0,Call
SPDR DOW JONES INDL AVRG ETF,CMN,78467X109,1673,8469,SH,DFND,6,8469,0,0,
SPDR GOLD TRUST,CMN,78463V107,243464,2221184,SH,DFND,1,1964267,0,256917,
SPDR GOLD TRUST,CMN,78463V107,706469,6445300,SH,DFND,1,6445300,0,0,Put
SPDR GOLD TRUST,CMN,78463V107,3105142,28329000,SH,DFND,1,28329000,0,0,Call
SPDR GOLD TRUST,CMN,78463V107,29248,266835,SH,DFND,3,106818,0,160017,
SPDR GOLD TRUST,CMN,78463V107,43844,400000,SH,DFND,3,400000,0,0,Put
SPDR GOLD TRUST,CMN,78463V107,717,6540,SH,DFND,5,0,0,6540,
SPDR GOLD TRUST,CMN,78463V107,234,2136,SH,DFND,7,2136,0,0,
SPDR INDEX SHS FDS,CMN,78463X202,86737,2592252,SH,DFND,1,166904,0,2425348,
SPDR INDEX SHS FDS,CMN,78463X533,1299,49109,SH,DFND,1,49109,0,0,
SPDR INDEX SHS FDS,CMN,78463X558,262,12898,SH,DFND,1,12898,0,0,
SPDR INDEX SHS FDS,CMN,78463X210,602,29150,SH,DFND,1,29150,0,0,
SPDR INDEX SHS FDS,CMN,78463X541,5199,126533,SH,DFND,1,8,0,126525,
SPDR INDEX SHS FDS,CMN,78463X186,4678,130676,SH,DFND,1,0,0,130676,
SPDR INDEX SHS FDS,CMN,78463X871,2139,73768,SH,DFND,1,73,0,73695,
SPDR INDEX SHS FDS,CMN,78463X772,2162,59958,SH,DFND,1,54568,0,5390,
SPDR INDEX SHS FDS,CMN,78463X889,3348,130270,SH,DFND,1,130270,0,0,
SPDR INDEX SHS FDS,CMN,78463X863,196645,5450260,SH,DFND,1,1389343,0,4060917,
SPDR INDEX SHS FDS,CMN,78463X400,3384,46963,SH,DFND,1,46413,0,550,
SPDR INDEX SHS FDS,CMN,78463X152,281,8400,SH,DFND,1,8400,0,0,
SPDR INDEX SHS FDS,CMN,78463X756,1790,45074,SH,DFND,1,43703,0,1371,
SPDR INDEX SHS FDS,CMN,78463X749,239697,5115166,SH,DFND,1,54460,0,5060706,
SPDR INDEX SHS FDS,CMN,78463X202,465,13900,SH,DFND,1,13900,0,0,Put
SPDR INDEX SHS FDS,CMN,78463X202,2704,80800,SH,DFND,1,40800,0,40000,Call
SPDR INDEX SHS FDS,CMN,78463X202,319,9524,SH,DFND,2,9524,0,0,
SPDR INDEX SHS FDS,CMN,78463X863,37618,1042634,SH,DFND,2,1042634,0,0,
SPDR INDEX SHS FDS,CMN,78463X749,872,18600,SH,DFND,3,0,0,18600,
SPDR INDEX SHS FDS,CMN,78463X756,872,21955,SH,DFND,3,0,0,21955,
SPDR INDEX SHS FDS,CMN,78463X202,472,14103,SH,DFND,3,13,0,14090,
SPDR INDEX SHS FDS,CMN,78463X863,16078,445614,SH,DFND,3,0,0,445614,
SPDR INDEX SHS FDS,CMN,78463X749,721,15386,SH,DFND,4,0,0,15386,
SPDR INDEX SHS FDS,CMN,78463X749,1381,29480,SH,DFND,5,0,0,29480,
SPDR INDEX SHS FDS,CMN,78463X863,3071,85114,SH,DFND,5,0,0,85114,
SPDR INDEX SHS FDS,CMN,78463X202,18227,544753,SH,DFND,5,0,0,544753,
SPDR INDEX SHS FDS,CMN,78463X772,6440,178599,SH,DFND,5,0,0,178599,
SPDR INDEX SHS FDS,CMN,78463X749,9906,211397,SH,DFND,6,211397,0,0,
SPDR INDEX SHS FDS,CMN,78463X863,23820,660197,SH,DFND,6,660197,0,0,
SPDR INDEX SHS FDS,CMN,78463X202,1161,34703,SH,DFND,6,34703,0,0,
SPDR S&P 500 ETF TR,CMN,78462F103,10292570,46045588,SH,DFND,1,29194562,0,16851026,
SPDR S&P 500 ETF TR,CMN,78462F103,7660708,34271500,SH,DFND,1,34251500,0,20000,Put
SPDR S&P 500 ETF TR,CMN,78462F103,5897548,26383700,SH,DFND,1,26383700,0,0,Call
SPDR S&P 500 ETF TR,CMN,78462F103,311257,1392463,SH,DFND,2,1392463,0,0,
SPDR S&P 500 ETF TR,CMN,78462F103,187577,839158,SH,DFND,3,66586,0,772572,
SPDR S&P 500 ETF TR,CMN,78462F103,56037,250689,SH,DFND,4,0,0,250689,
SPDR S&P 500 ETF TR,CMN,78462F103,792396,3544922,SH,DFND,5,0,0,3544922,
SPDR S&P 500 ETF TR,CMN,78462F103,216513,968607,SH,DFND,6,968607,0,0,
SPDR S&P MIDCAP 400 ETF TR,CMN,78467Y107,156977,520256,SH,DFND,1,233318,0,286938,
SPDR S&P MIDCAP 400 ETF TR,CMN,78467Y107,134873,447000,SH,DFND,1,447000,0,0,Call
SPDR S&P MIDCAP 400 ETF TR,CMN,78467Y107,143865,476800,SH,DFND,1,476800,0,0,Put
SPDR S&P MIDCAP 400 ETF TR,CMN,78467Y107,648,2148,SH,DFND,5,0,0,2148,
SPDR S&P MIDCAP 400 ETF TR,CMN,78467Y107,2538,8411,SH,DFND,6,8411,0,0,
SPDR SER TR,CMN,78468R739,12817,267347,SH,DFND,1,420,0,266927,
SPDR SER TR,CMN,78468R408,69162,2498644,SH,DFND,1,2495144,0,3500,
SPDR SER TR,CMN,78468R804,3029,37712,SH,DFND,1,37712,0,0,
SPDR SER TR,CMN,78468R861,5805,300000,SH,DFND,1,300000,0,0,
SPDR SERIES TRUST,CMN,78464A771,226,5027,SH,DFND,1,5027,0,0,
SPDR SERIES TRUST,CMN,78464A607,57472,615657,SH,DFND,1,30847,0,584810,
SPDR SERIES TRUST,CMN,78464A748,1154,51626,SH,DFND,1,51626,0,0,
SPDR SERIES TRUST,CMN,78464A763,57295,669648,SH,DFND,1,552264,0,117384,
SPDR SERIES TRUST,CMN,78464A797,369117,8491312,SH,DFND,1,249647,0,8241665,
SPDR SERIES TRUST,CMN,78464A474,1865,61095,SH,DFND,1,82,0,61013,
SPDR SERIES TRUST,CMN,78464A284,2997,53552,SH,DFND,1,46969,0,6583,
SPDR SERIES TRUST,CMN,78464A573,709,13521,SH,DFND,1,13521,0,0,
SPDR SERIES TRUST,CMN,78464A516,889,34208,SH,DFND,1,34208,0,0,
SPDR SERIES TRUST,CMN,78464A359,2086,45695,SH,DFND,1,37545,0,8150,
SPDR SERIES TRUST,CMN,78464A417,328527,9013093,SH,DFND,1,8407426,0,605667,
SPDR SERIES TRUST,CMN,78464A532,2699,50000,SH,DFND,1,50000,0,0,
SPDR SERIES TRUST,CMN,78464A144,443,14053,SH,DFND,1,14053,0,0,
SPDR SERIES TRUST,CMN,78464A409,4329,41098,SH,DFND,1,41098,0,0,
SPDR SERIES TRUST,CMN,78464A813,1252,10363,SH,DFND,1,10363,0,0,
SPDR SERIES TRUST,CMN,78464A847,325,3664,SH,DFND,1,3664,0,0,
SPDR SERIES TRUST,CMN,78464A540,255,3674,SH,DFND,1,3674,0,0,
SPDR SERIES TRUST,CMN,78464A755,106854,3513771,SH,DFND,1,3470301,0,43470,
SPDR SERIES TRUST,CMN,78464A888,82000,2422439,SH,DFND,1,2414304,0,8135,
SPDR SERIES TRUST,CMN,78464A698,235451,4237008,SH,DFND,1,4195031,0,41977,
SPDR SERIES TRUST,CMN,78464A722,17073,436753,SH,DFND,1,419157,0,17596,
SPDR SERIES TRUST,CMN,78464A730,215257,5196926,SH,DFND,1,4973883,0,223043,
SPDR SERIES TRUST,CMN,78464A862,3256,58027,SH,DFND,1,58027,0,0,
SPDR SERIES TRUST,CMN,78464A714,154955,3516107,SH,DFND,1,3516107,0,0,
SPDR SERIES TRUST,CMN,78464A870,293173,4953086,SH,DFND,1,4928693,0,24393,
SPDR SERIES TRUST,CMN,78464A888,6743,199200,SH,DFND,1,199200,0,0,Put
SPDR SERIES TRUST,CMN,78464A698,25546,459700,SH,DFND,1,459700,0,0,Put
SPDR SERIES TRUST,CMN,78464A888,3988,117800,SH,DFND,1,117800,0,0,Call
SPDR SERIES TRUST,CMN,78464A870,105358,1780000,SH,DFND,1,1780000,0,0,Put
SPDR SERIES TRUST,CMN,78464A870,123163,2080800,SH,DFND,1,2080800,0,0,Call
SPDR SERIES TRUST,CMN,78464A755,27901,917500,SH,DFND,1,917500,0,0,Put
SPDR SERIES TRUST,CMN,78464A755,20943,688700,SH,DFND,1,688700,0,0,Call
SPDR SERIES TRUST,CMN,78464A730,135477,3270800,SH,DFND,1,3270800,0,0,Put
SPDR SERIES TRUST,CMN,78464A730,94761,2287800,SH,DFND,1,2287800,0,0,Call
SPDR SERIES TRUST,CMN,78464A714,67484,1531300,SH,DFND,1,1531300,0,0,Call
SPDR SERIES TRUST,CMN,78464A714,32048,727200,SH,DFND,1,727200,0,0,Put
SPDR SERIES TRUST,CMN,78464A698,11120,200100,SH,DFND,1,200100,0,0,Call
SPDR SERIES TRUST,CMN,78464A680,12850,281190,SH,DFND,2,281190,0,0,
SPDR SERIES TRUST,CMN,78464A359,23382,512204,SH,DFND,2,512204,0,0,
SPDR SERIES TRUST,CMN,78464A607,28960,310228,SH,DFND,2,310228,0,0,
SPDR SERIES TRUST,CMN,78464A797,197128,4534809,SH,DFND,2,4534809,0,0,
SPDR SERIES TRUST,CMN,78464A698,15421,277500,SH,DFND,2,0,0,277500,Call
SPDR SERIES TRUST,CMN,78464A698,345,6200,SH,DFND,3,0,0,6200,
SPDR SERIES TRUST,CMN,78464A870,805,13600,SH,DFND,3,0,0,13600,
SPDR SERIES TRUST,CMN,78464A417,2275,62425,SH,DFND,3,0,0,62425,
SPDR SERIES TRUST,CMN,78464A722,2253,57639,SH,DFND,3,0,0,57639,
SPDR SERIES TRUST,CMN,78464A730,1362,32880,SH,DFND,3,0,0,32880,
SPDR SERIES TRUST,CMN,78464A888,542,16000,SH,DFND,3,0,0,16000,
SPDR SERIES TRUST,CMN,78464A797,11197,257578,SH,DFND,3,0,0,257578,
SPDR SERIES TRUST,CMN,78464A607,29551,316560,SH,DFND,3,0,0,316560,
SPDR SERIES TRUST,CMN,78464A417,2672,73308,SH,DFND,4,0,0,73308,
SPDR SERIES TRUST,CMN,78464A722,887,22700,SH,DFND,5,0,0,22700,
