nameOfIssuer,titleOfClass,cusip,value,shrsOrPrnAmt/sshPrnamt,shrsOrPrnAmt/sshPrnamtType,investmentDiscretion,otherManager,votingAuthority/Sole,votingAuthority/Shared,votingAuthority/None,putCall
STANLEY BLACK & DECKER INC,CMN,854502101,534,3537,SH,DFND,6,3537,0,0,
STANLEY BLACK & DECKER INC,CMN,854502101,342,2268,SH,DFND,7,2268,0,0,
STANTEC INC,CMN,85472N109,702,25307,SH,DFND,1,25307,0,0,
STANTEC INC,CMN,85472N109,1093,39400,SH,DFND,2,21800,0,17600,
STANTEC INC,CMN,85472N109,936,33715,SH,DFND,3,33715,0,0,
STAR BULK CARRIERS CORP,CMN,Y8162K204,457,47098,SH,DFND,1,47098,0,0,
STARBUCKS CORP,CMN,855244109,322902,6011948,SH,DFND,1,5736642,0,275306,
STARBUCKS CORP,CMN,855244109,40975,762900,SH,DFND,1,762900,0,0,Call
STARBUCKS CORP,CMN,855244109,52104,970100,SH,DFND,1,970100,0,0,Put
STARBUCKS CORP,CMN,855244109,124413,2316384,SH,DFND,2,2277480,0,38904,
STARBUCKS CORP,CMN,855244109,1852,34487,SH,DFND,3,34487,0,0,
STARBUCKS CORP,CMN,855244109,317,5900,SH,DFND,4,0,0,5900,
STARBUCKS CORP,CMN,855244109,452,8414,SH,DFND,5,3414,0,5000,
STARBUCKS CORP,CMN,855244109,2704,50349,SH,DFND,6,50349,0,0,
STARBUCKS CORP,CMN,855244109,1119,20843,SH,DFND,7,20843,0,0,
STARS GROUP INC,CMN,85570W100,654,31915,SH,DFND,1,31915,0,0,
STARS GROUP INC,CMN,85570W100,535,26100,SH,DFND,2,26100,0,0,
STARS GROUP INC,CMN,85570W100,611,29788,SH,DFND,3,29788,0,0,
STARWOOD PPTY TR INC,CNV,85571BAB1,4012,3602000,PRN,DFND,1,3602000,0,0,
STARWOOD PPTY TR INC,CNV,85571BAH8,1576,1558000,PRN,DFND,1,1558000,0,0,
STARWOOD PPTY TR INC,CNV,85571BAA3,2273,2147000,PRN,DFND,1,2147000,0,0,
STARWOOD PPTY TR INC,CMN,85571B105,74588,3434086,SH,DFND,1,3385986,0,48100,
STARWOOD PPTY TR INC,CMN,85571B105,2,100,SH,DFND,1,100,0,0,Call
STARWOOD PPTY TR INC,CMN,85571B105,39,1800,SH,DFND,1,1800,0,0,Put
STARWOOD PPTY TR INC,CMN,85571B105,35896,1652673,SH,DFND,2,1649265,0,3408,
STARWOOD WAYPOINT HOMES,CMN,85572F105,76423,2101274,SH,DFND,1,2101274,0,0,
STARWOOD WAYPOINT HOMES,CMN,85572F105,742,20399,SH,DFND,2,20399,0,0,
STATE BK FINL CORP,CMN,856190103,2074,72396,SH,DFND,1,72396,0,0,
STATE BK FINL CORP,CMN,856190103,35049,1223368,SH,DFND,2,1172394,0,50974,
STATE NATL COS INC,CMN,85711T305,7868,374861,SH,DFND,1,374861,0,0,
STATE NATL COS INC,CMN,85711T305,567,27016,SH,DFND,2,27016,0,0,
STATE STR CORP,CMN,857477103,126743,1326600,SH,DFND,1,1292019,0,34581,
STATE STR CORP,CMN,857477103,46327,484900,SH,DFND,1,484900,0,0,Put
STATE STR CORP,CMN,857477103,25022,261900,SH,DFND,1,261900,0,0,Call
STATE STR CORP,CMN,857477103,58643,613801,SH,DFND,2,596550,0,17251,
STATE STR CORP,CMN,857477103,983,10288,SH,DFND,6,10288,0,0,
STATE STR CORP,CMN,857477103,1220,12770,SH,OTR,"6,2",0,12770,0,
STATE STR CORP,CMN,857477103,788,8247,SH,DFND,7,8247,0,0,
STATOIL ASA,CMN,85771P102,547,27232,SH,DFND,1,27232,0,0,
STATOIL ASA,CMN,85771P102,20415,1016161,SH,DFND,2,1016161,0,0,
STEEL DYNAMICS INC,CMN,858119100,89279,2590035,SH,DFND,1,2590035,0,0,
STEEL DYNAMICS INC,CMN,858119100,2978,86400,SH,DFND,1,86400,0,0,Call
STEEL DYNAMICS INC,CMN,858119100,2882,83600,SH,DFND,1,83600,0,0,Put
STEEL DYNAMICS INC,CMN,858119100,72164,2093524,SH,DFND,2,2084583,0,8941,
STEELCASE INC,CMN,858155203,3053,198273,SH,DFND,1,198273,0,0,
STEELCASE INC,CMN,858155203,3551,230612,SH,DFND,2,230612,0,0,
STEIN MART INC,CMN,858375108,86,65837,SH,DFND,1,65837,0,0,
STEMLINE THERAPEUTICS INC,CMN,85858C107,415,37422,SH,DFND,1,37422,0,0,
STEMLINE THERAPEUTICS INC,CMN,85858C107,555,50000,SH,DFND,1,50000,0,0,Put
STEPAN CO,CMN,858586100,4933,58969,SH,DFND,1,58969,0,0,
STEPAN CO,CMN,858586100,2211,26432,SH,DFND,2,26432,0,0,
STERICYCLE INC,CMN,858912207,4509,76631,SH,DFND,1,76631,0,0,
STERICYCLE INC,CMN,858912108,54205,756841,SH,DFND,1,756841,0,0,
STERICYCLE INC,CMN,858912108,279,3900,SH,DFND,1,3900,0,0,Call
STERICYCLE INC,CMN,858912108,329,4600,SH,DFND,1,4600,0,0,Put
STERICYCLE INC,CMN,858912108,5773,80600,SH,DFND,2,64177,0,16423,
STERICYCLE INC,CMN,858912108,294,4100,SH,DFND,4,0,0,4100,
STERIS PLC,CMN,G84720104,45480,514479,SH,DFND,1,514479,0,0,
STERIS PLC,CMN,G84720104,4669,52819,SH,DFND,2,52298,0,521,
STERIS PLC,CMN,G84720104,237,2685,SH,DFND,3,2685,0,0,
STERLING BANCORP DEL,CMN,85917A100,19534,792468,SH,DFND,1,792468,0,0,
STERLING BANCORP DEL,CMN,85917A100,5249,212955,SH,DFND,2,212955,0,0,
STERLING BANCORP DEL,CMN,85917A100,292,11864,SH,DFND,6,11864,0,0,
STERLING CONSTRUCTION CO INC,CMN,859241101,256,16790,SH,DFND,1,16790,0,0,
STEWART INFORMATION SVCS COR,CMN,860372101,3513,93027,SH,DFND,1,93027,0,0,
STEWART INFORMATION SVCS COR,CMN,860372101,8812,233368,SH,DFND,2,233368,0,0,
STIFEL FINL CORP,CMN,860630102,19615,366914,SH,DFND,1,366914,0,0,
STIFEL FINL CORP,CMN,860630102,4207,78700,SH,DFND,1,78700,0,0,Put
STIFEL FINL CORP,CMN,860630102,465,8700,SH,DFND,1,8700,0,0,Call
STIFEL FINL CORP,CMN,860630102,73397,1372940,SH,DFND,2,1318211,0,54729,
STIFEL FINL CORP,CMN,860630102,460,8600,SH,DFND,6,8600,0,0,
STMICROELECTRONICS N V,CMN,861012102,3941,202949,SH,DFND,1,202949,0,0,
STMICROELECTRONICS N V,CMN,861012102,1973,101600,SH,DFND,1,101600,0,0,Put
STMICROELECTRONICS N V,CMN,861012102,1973,101600,SH,DFND,1,101600,0,0,Call
STMICROELECTRONICS N V,CMN,861012102,6483,333827,SH,DFND,2,333827,0,0,
STOCK YDS BANCORP INC,CMN,861025104,1233,32443,SH,DFND,1,32443,0,0,
STONE ENERGY CORP,CMN,861642403,922,31735,SH,DFND,1,31735,0,0,
STONE ENERGY CORP,CMN,861642403,602,20717,SH,DFND,2,20717,0,0,
STONEMOR PARTNERS L P,CMN,86183Q100,2098,321841,SH,DFND,1,321841,0,0,
STONERIDGE INC,CMN,86183P102,1127,56907,SH,DFND,1,56907,0,0,
STONERIDGE INC,CMN,86183P102,808,40796,SH,DFND,2,40796,0,0,
STORE CAP CORP,CMN,862121100,17128,688715,SH,DFND,1,687484,0,1231,
STORE CAP CORP,CMN,862121100,1752,70429,SH,DFND,2,70429,0,0,
STRAIGHT PATH COMMUNICATNS I,CMN,862578101,18647,103211,SH,DFND,1,103211,0,0,
STRAIGHT PATH COMMUNICATNS I,CMN,862578101,4517,25000,SH,DFND,1,25000,0,0,Call
STRAIGHT PATH COMMUNICATNS I,CMN,862578101,1485,8218,SH,DFND,2,8218,0,0,
STRATASYS LTD,CMN,M85548101,1084,46873,SH,DFND,1,46873,0,0,
STRATASYS LTD,CMN,M85548101,629,27200,SH,DFND,1,27200,0,0,Call
STRATASYS LTD,CMN,M85548101,423,18300,SH,DFND,1,18300,0,0,Put
STRATASYS LTD,CMN,M85548101,301,13006,SH,DFND,2,13006,0,0,
STRATUS PPTYS INC,CMN,863167201,940,31039,SH,DFND,1,31039,0,0,
STRAYER ED INC,CMN,863236105,1575,18051,SH,DFND,1,18051,0,0,
STRAYER ED INC,CMN,863236105,497,5700,SH,DFND,1,5700,0,0,Call
STRAYER ED INC,CMN,863236105,148,1700,SH,DFND,1,1700,0,0,Put
STRYKER CORP,CMN,863667101,107694,758299,SH,DFND,1,656083,0,102216,
STRYKER CORP,CMN,863667101,1179,8300,SH,DFND,1,8300,0,0,Put
STRYKER CORP,CMN,863667101,383,2700,SH,DFND,1,2700,0,0,Call
STRYKER CORP,CMN,863667101,63476,446951,SH,DFND,2,429974,0,16977,
STRYKER CORP,CMN,863667101,1186,8352,SH,DFND,6,8352,0,0,
STRYKER CORP,CMN,863667101,658,4630,SH,DFND,7,4630,0,0,
STUDENT TRANSN INC,CMN,86388A108,63,10497,SH,DFND,1,10497,0,0,
STUDENT TRANSN INC,CMN,86388A108,278,46464,SH,DFND,3,46464,0,0,
STURM RUGER & CO INC,CMN,864159108,5510,106569,SH,DFND,1,106512,0,57,
STURM RUGER & CO INC,CMN,864159108,176,3400,SH,DFND,1,3400,0,0,Call
STURM RUGER & CO INC,CMN,864159108,1132,21900,SH,DFND,1,21900,0,0,Put
STURM RUGER & CO INC,CMN,864159108,538,10414,SH,DFND,2,10414,0,0,
SUBURBAN PROPANE PARTNERS L,CMN,864482104,18478,708224,SH,DFND,1,703324,0,4900,
SUBURBAN PROPANE PARTNERS L,CMN,864482104,9383,359625,SH,DFND,2,359625,0,0,
SUCAMPO PHARMACEUTICALS INC,CMN,864909106,8452,716278,SH,DFND,1,716278,0,0,
SUCAMPO PHARMACEUTICALS INC,CMN,864909106,436,36966,SH,DFND,2,36966,0,0,
SUMITOMO MITSUI FINL GROUP I,CMN,86562M209,86,11152,SH,DFND,1,9052,0,2100,
SUMITOMO MITSUI FINL GROUP I,CMN,86562M209,17687,2294021,SH,DFND,2,2294021,0,0,
SUMITOMO MITSUI FINL GROUP I,CMN,86562M209,637,82678,SH,DFND,6,82678,0,0,
SUMMER INFANT INC,CMN,865646103,20,10698,SH,DFND,1,10698,0,0,
SUMMIT HOTEL PPTYS,CMN,866082100,3549,221973,SH,DFND,1,221973,0,0,
SUMMIT HOTEL PPTYS,CMN,866082100,696,43543,SH,DFND,2,43543,0,0,
SUMMIT MATLS INC,CMN,86614U100,9658,301515,SH,DFND,1,301515,0,0,
SUMMIT MATLS INC,CMN,86614U100,58354,1821865,SH,DFND,2,1770893,0,50972,
SUMMIT MIDSTREAM PARTNERS LP,CMN,866142102,3674,183709,SH,DFND,1,141761,0,41948,
SUMMIT MIDSTREAM PARTNERS LP,CMN,866142102,14063,703170,SH,DFND,2,703170,0,0,
SUN CMNTYS INC,CMN,866674104,47280,551824,SH,DFND,1,551824,0,0,
SUN CMNTYS INC,CMN,866674104,4965,57944,SH,DFND,2,57066,0,878,
SUN CMNTYS INC,CMN,866674104,448,5231,SH,DFND,6,5231,0,0,
SUN HYDRAULICS CORP,CMN,866942105,1242,23002,SH,DFND,1,23002,0,0,
SUN HYDRAULICS CORP,CMN,866942105,306,5661,SH,DFND,6,5661,0,0,
SUN LIFE FINL INC,CMN,866796105,4768,119727,SH,DFND,1,119727,0,0,
SUN LIFE FINL INC,CMN,866796105,18308,459778,SH,DFND,2,455720,0,4058,
SUN LIFE FINL INC,CMN,866796105,5588,140341,SH,DFND,3,140341,0,0,
SUNCOKE ENERGY INC,CMN,86722A103,1511,165282,SH,DFND,1,165282,0,0,
SUNCOKE ENERGY INC,CMN,86722A103,268,29282,SH,DFND,2,29282,0,0,
SUNCOKE ENERGY PARTNERS L P,CMN,86722Y101,215,12496,SH,DFND,1,12496,0,0,
SUNCOR ENERGY INC NEW,CMN,867224107,27717,791247,SH,DFND,1,764000,0,27247,
SUNCOR ENERGY INC NEW,CMN,867224107,5493,156800,SH,DFND,1,156800,0,0,Put
SUNCOR ENERGY INC NEW,CMN,867224107,9619,274600,SH,DFND,1,274600,0,0,Call
SUNCOR ENERGY INC NEW,CMN,867224107,87445,2496300,SH,DFND,2,2482559,0,13741,
SUNCOR ENERGY INC NEW,CMN,867224107,11191,319476,SH,DFND,3,319476,0,0,
SUNCOR ENERGY INC NEW,CMN,867224107,869,24808,SH,DFND,6,24808,0,0,
SUNOCO LP,CMN,86765K109,37427,1203454,SH,DFND,1,1186204,0,17250,
SUNOCO LP,CMN,86765K109,17270,555290,SH,DFND,2,555290,0,0,
SUNOPTA INC,CMN,8676EP108,600,68943,SH,DFND,1,68943,0,0,
SUNPOWER CORP,CMN,867652406,1711,234666,SH,DFND,1,234666,0,0,
SUNPOWER CORP,CMN,867652406,1255,172100,SH,DFND,1,172100,0,0,Call
SUNPOWER CORP,CMN,867652406,805,110400,SH,DFND,1,110400,0,0,Put
SUNPOWER CORP,CMN,867652406,655,89796,SH,DFND,2,89796,0,0,
SUNRUN INC,CMN,86771W105,365,65846,SH,DFND,1,61246,0,4600,
SUNRUN INC,CMN,86771W105,6,1000,SH,DFND,1,1000,0,0,Put
SUNRUN INC,CMN,86771W105,28,5000,SH,DFND,1,5000,0,0,Call
SUNSTONE HOTEL INVS INC NEW,CMN,867892101,10295,640661,SH,DFND,1,640661,0,0,
SUNSTONE HOTEL INVS INC NEW,CMN,867892101,9337,581000,SH,DFND,2,581000,0,0,
SUNTRUST BKS INC,CMN,867914103,198073,3313924,SH,DFND,1,3139249,0,174675,
SUNTRUST BKS INC,CMN,867914103,18110,303000,SH,DFND,1,303000,0,0,Call
SUNTRUST BKS INC,CMN,867914103,28289,473300,SH,DFND,1,473300,0,0,Put
SUNTRUST BKS INC,CMN,867914103,442851,7409252,SH,DFND,2,7083625,0,325627,
SUNTRUST BKS INC,CMN,867914103,5805,97129,SH,DFND,3,112,0,97017,
SUNTRUST BKS INC,CMN,867914103,1163,19453,SH,DFND,6,19453,0,0,
SUNTRUST BKS INC,CMN,867914103,1184,19816,SH,OTR,"6,2",0,19816,0,
SUNTRUST BKS INC,CMN,867914103,642,10749,SH,DFND,7,10749,0,0,
SUNWORKS INC,CMN,86803X105,20,12444,SH,DFND,1,12444,0,0,
SUPER MICRO COMPUTER INC,CMN,86800U104,5169,233888,SH,DFND,1,233888,0,0,
SUPERCONDUCTOR TECHNOLOGIES,CMN,867931503,15,14581,SH,DFND,1,14581,0,0,
SUPERIOR DRILLING PRODS INC,CMN,868153107,45,56361,SH,DFND,1,56361,0,0,
SUPERIOR ENERGY SVCS INC,CMN,868157108,18957,1774970,SH,DFND,1,1774970,0,0,
SUPERIOR ENERGY SVCS INC,CMN,868157108,2561,239807,SH,DFND,2,239807,0,0,
SUPERIOR INDS INTL INC,CMN,868168105,1653,99261,SH,DFND,1,99261,0,0,
SUPERIOR INDS INTL INC,CMN,868168105,370,22210,SH,DFND,2,22210,0,0,
SUPERNUS PHARMACEUTICALS INC,CMN,868459108,10781,269513,SH,DFND,1,269513,0,0,
SUPERNUS PHARMACEUTICALS INC,CMN,868459108,1063,26572,SH,DFND,2,26572,0,0,
SUPERNUS PHARMACEUTICALS INC,CMN,868459108,210,5238,SH,DFND,6,5238,0,0,
SUPERVALU INC,CMN,868536301,5448,250488,SH,DFND,1,250488,0,0,
SUPERVALU INC,CMN,868536301,226,10390,SH,DFND,1,10390,0,0,Put
SUPERVALU INC,CMN,868536301,450,20704,SH,DFND,1,20704,0,0,Call
SUPERVALU INC,CMN,868536301,0,1,SH,SOLE,1,0,0,1,
SUPERVALU INC,CMN,868536301,277,12754,SH,DFND,2,12754,0,0,
SUPPORT COM INC,CMN,86858W200,24,10323,SH,DFND,1,10323,0,0,
SURMODICS INC,CMN,868873100,1371,44228,SH,DFND,1,44228,0,0,
SUTHERLAND ASSET MGMT CORP M,CMN,86933G105,765,48710,SH,DFND,1,48710,0,0,
SVB FINL GROUP,CMN,78486Q101,53410,285475,SH,DFND,1,285475,0,0,
SVB FINL GROUP,CMN,78486Q101,54003,288647,SH,DFND,2,278561,0,10086,
SVB FINL GROUP,CMN,78486Q101,147,787,SH,DFND,6,787,0,0,
SVB FINL GROUP,CMN,78486Q101,464,2481,SH,OTR,"6,2",0,2481,0,
SYKES ENTERPRISES INC,CMN,871237103,3245,111288,SH,DFND,1,111288,0,0,
SYKES ENTERPRISES INC,CMN,871237103,1683,57701,SH,DFND,2,57701,0,0,
SYMANTEC CORP,CMN,871503108,79941,2436471,SH,DFND,1,2398813,0,37658,
SYMANTEC CORP,CMN,871503108,640,19500,SH,DFND,1,19500,0,0,Call
SYMANTEC CORP,CMN,871503108,597,18200,SH,DFND,1,18200,0,0,Put
SYMANTEC CORP,CMN,871503108,46534,1418291,SH,DFND,2,1397580,0,20711,
SYMANTEC CORP,CMN,871503108,1326,40429,SH,DFND,6,40429,0,0,
SYMANTEC CORP,CMN,871503108,290,8842,SH,DFND,7,8842,0,0,
SYNAPTICS INC,CMN,87157D109,7187,183442,SH,DFND,1,183442,0,0,
SYNAPTICS INC,CMN,87157D109,196,5000,SH,DFND,1,5000,0,0,Call
SYNAPTICS INC,CMN,87157D109,634,16171,SH,DFND,2,16171,0,0,
SYNCHRONOSS TECHNOLOGIES INC,CNV,87157BAA1,192,226000,PRN,DFND,1,226000,0,0,
SYNCHRONOSS TECHNOLOGIES INC,CMN,87157B103,1621,173768,SH,DFND,1,173768,0,0,
SYNCHRONOSS TECHNOLOGIES INC,CMN,87157B103,122,13071,SH,DFND,2,13071,0,0,
SYNCHRONY FINL,CMN,87165B103,115168,3709105,SH,DFND,1,3701758,0,7347,
SYNCHRONY FINL,CMN,87165B103,48292,1555300,SH,DFND,1,1555300,0,0,Call
SYNCHRONY FINL,CMN,87165B103,14820,477300,SH,DFND,1,477300,0,0,Put
SYNCHRONY FINL,CMN,87165B103,196703,6335026,SH,DFND,2,6099080,0,235946,
SYNCHRONY FINL,CMN,87165B103,1886,60754,SH,DFND,6,60754,0,0,
SYNCHRONY FINL,CMN,87165B103,1106,35633,SH,OTR,"6,2",0,35633,0,
SYNCHRONY FINL,CMN,87165B103,528,17013,SH,DFND,7,17013,0,0,
SYNERGY PHARMACEUTICALS INC,CMN,871639308,9588,3306066,SH,DFND,1,3306066,0,0,
SYNERGY PHARMACEUTICALS INC,CMN,871639308,166,57200,SH,DFND,1,57200,0,0,Put
SYNERGY PHARMACEUTICALS INC,CMN,871639308,34,11604,SH,DFND,2,11604,0,0,
SYNGENTA AG,CMN,87160A100,787,8550,SH,DFND,1,8550,0,0,
SYNLOGIC INC,CMN,87166L100,425,22367,SH,DFND,1,22367,0,0,
SYNNEX CORP,CMN,87162W100,74875,591850,SH,DFND,1,591850,0,0,
SYNNEX CORP,CMN,87162W100,80932,639725,SH,DFND,2,613701,0,26024,
SYNNEX CORP,CMN,87162W100,215,1702,SH,DFND,6,1702,0,0,
SYNOPSYS INC,CMN,871607107,147262,1828663,SH,DFND,1,1828663,0,0,
SYNOPSYS INC,CMN,871607107,97,1200,SH,DFND,1,1200,0,0,Call
SYNOPSYS INC,CMN,871607107,81,1000,SH,DFND,1,1000,0,0,Put
SYNOPSYS INC,CMN,871607107,12745,158261,SH,DFND,2,145485,0,12776,
SYNOPSYS INC,CMN,871607107,265,3289,SH,DFND,6,3289,0,0,
SYNOPSYS INC,CMN,871607107,224,2782,SH,DFND,7,2782,0,0,
SYNOVUS FINL CORP,CMN,87161C501,34352,745820,SH,DFND,1,745820,0,0,
SYNOVUS FINL CORP,CMN,87161C501,17375,377226,SH,DFND,2,376337,0,889,
SYNTEL INC,CMN,87162H103,6901,351184,SH,DFND,1,351184,0,0,
SYSCO CORP,CMN,871829107,342448,6347514,SH,DFND,1,6340539,0,6975,
SYSCO CORP,CMN,871829107,464,8600,SH,DFND,1,8600,0,0,Put
SYSCO CORP,CMN,871829107,1165,21600,SH,DFND,1,21600,0,0,Call
SYSCO CORP,CMN,871829107,62368,1156035,SH,DFND,2,1101709,0,54326,
SYSCO CORP,CMN,871829107,982,18193,SH,DFND,3,2261,0,15932,
SYSCO CORP,CMN,871829107,969,17961,SH,DFND,6,17961,0,0,
SYSCO CORP,CMN,871829107,256,4742,SH,DFND,7,4742,0,0,
SYSTEMAX INC,CMN,871851101,370,13993,SH,DFND,1,13993,0,0,
T MOBILE US INC,CMN,872590203,488,4887,SH,DFND,1,4887,0,0,
T MOBILE US INC,CMN,872590104,210008,3405899,SH,DFND,1,3367849,0,38050,
T MOBILE US INC,CMN,872590104,70095,1136800,SH,DFND,1,1136800,0,0,Put
T MOBILE US INC,CMN,872590104,295919,4799200,SH,DFND,1,4799200,0,0,Call
T MOBILE US INC,CMN,872590104,40400,655207,SH,DFND,2,649322,0,5885,
T MOBILE US INC,CMN,872590104,403,6538,SH,DFND,3,6538,0,0,
T2 BIOSYSTEMS INC,CMN,89853L104,17583,4186456,SH,DFND,1,4186456,0,0,
T2 BIOSYSTEMS INC,CMN,89853L104,354,84176,SH,SOLE,,84176,0,0,
TABLEAU SOFTWARE INC,CMN,87336U105,88790,1185607,SH,DFND,1,1185607,0,0,
TABLEAU SOFTWARE INC,CMN,87336U105,22744,303700,SH,DFND,1,303700,0,0,Call
TABLEAU SOFTWARE INC,CMN,87336U105,12796,170862,SH,DFND,2,168970,0,1892,
TACTILE SYS TECHNOLOGY INC,CMN,87357P100,426,13780,SH,DFND,1,13780,0,0,
TAHOE RES INC,CMN,873868103,571,108352,SH,DFND,1,108352,0,0,
TAHOE RES INC,CMN,873868103,485,91955,SH,DFND,2,91955,0,0,
TAHOE RES INC,CMN,873868103,793,150529,SH,DFND,3,150529,0,0,
TAILORED BRANDS INC,CMN,87403A107,4706,325902,SH,DFND,1,325902,0,0,
TAILORED BRANDS INC,CMN,87403A107,505,35000,SH,DFND,1,35000,0,0,Put
TAILORED BRANDS INC,CMN,87403A107,562,38945,SH,DFND,2,38945,0,0,
TAIWAN SEMICONDUCTOR MFG LTD,CMN,874039100,61455,1636618,SH,DFND,1,1572184,0,64434,
TAIWAN SEMICONDUCTOR MFG LTD,CMN,874039100,1239,33000,SH,DFND,1,33000,0,0,Call
TAIWAN SEMICONDUCTOR MFG LTD,CMN,874039100,1096,29200,SH,DFND,1,29200,0,0,Put
TAIWAN SEMICONDUCTOR MFG LTD,CMN,874039100,208926,5563930,SH,DFND,2,5563930,0,0,
TAIWAN SEMICONDUCTOR MFG LTD,CMN,874039100,16943,451200,SH,DFND,3,446633,0,4567,
TAIWAN SEMICONDUCTOR MFG LTD,CMN,874039100,686,18259,SH,DFND,5,18259,0,0,
TAIWAN SEMICONDUCTOR MFG LTD,CMN,874039100,4457,118697,SH,DFND,6,118697,0,0,
TAIWAN SEMICONDUCTOR MFG LTD,CMN,874039100,702,18700,SH,DFND,7,18700,0,0,
TAKE-TWO INTERACTIVE SOFTWAR,CNV,874054AD1,1309,276000,PRN,DFND,1,276000,0,0,
TAKE-TWO INTERACTIVE SOFTWAR,CMN,874054109,68317,668263,SH,DFND,1,602363,0,65900,
TAKE-TWO INTERACTIVE SOFTWAR,CMN,874054109,2638,25800,SH,DFND,1,25800,0,0,Put
TAKE-TWO INTERACTIVE SOFTWAR,CMN,874054109,8730,85400,SH,DFND,1,85400,0,0,Call
TAKE-TWO INTERACTIVE SOFTWAR,CMN,874054109,19544,191181,SH,DFND,2,190357,0,824,
TAKE-TWO INTERACTIVE SOFTWAR,CMN,874054109,11212,109677,SH,DFND,3,109677,0,0,
TAKE-TWO INTERACTIVE SOFTWAR,CMN,874054109,1220,11932,SH,DFND,6,11932,0,0,
TAL ED GROUP,CMN,874080104,119595,3547767,SH,DFND,1,3547767,0,0,
TAL ED GROUP,CMN,874080104,1355,40199,SH,DFND,2,40199,0,0,
TAL ED GROUP,CMN,874080104,2688,79739,SH,DFND,3,79739,0,0,
TALLGRASS ENERGY GP LP,CMN,874696107,2083,73734,SH,DFND,1,73734,0,0,
TALLGRASS ENERGY GP LP,CMN,874696107,242,8564,SH,DFND,2,8564,0,0,
TALLGRASS ENERGY PARTNERS LP,CMN,874697105,15649,326764,SH,DFND,1,324243,0,2521,
TALLGRASS ENERGY PARTNERS LP,CMN,874697105,5,100,SH,DFND,1,100,0,0,Put
TALLGRASS ENERGY PARTNERS LP,CMN,874697105,38,800,SH,DFND,1,800,0,0,Call
TANGER FACTORY OUTLET CTRS I,CMN,875465106,21703,888743,SH,DFND,1,888743,0,0,
TANGER FACTORY OUTLET CTRS I,CMN,875465106,27,1100,SH,DFND,1,1100,0,0,Put
TANGER FACTORY OUTLET CTRS I,CMN,875465106,5420,221961,SH,DFND,2,220530,0,1431,
TANZANIAN ROYALTY EXPL CORP,CMN,87600U104,3,10719,SH,DFND,1,10719,0,0,
TARENA INTL INC,CMN,876108101,372,25559,SH,DFND,1,25559,0,0,
TARENA INTL INC,CMN,876108101,14225,977671,SH,DFND,2,977671,0,0,
TARGA RES CORP,CMN,87612G101,51078,1079868,SH,DFND,1,1070100,0,9768,
TARGA RES CORP,CMN,87612G101,586249,12394281,SH,DFND,2,12330538,0,63743,
TARGA RES CORP,CMN,87612G101,1269,26824,SH,DFND,6,26824,0,0,
TARGET CORP,CMN,87612E106,336909,5709348,SH,DFND,1,5464903,0,244445,
TARGET CORP,CMN,87612E106,29352,497400,SH,DFND,1,497400,0,0,Put
TARGET CORP,CMN,87612E106,44021,746000,SH,DFND,1,746000,0,0,Call
TARGET CORP,CMN,87612E106,88882,1506221,SH,DFND,2,1439146,0,67075,
TARGET CORP,CMN,87612E106,875,14828,SH,DFND,3,2330,0,12498,
TARGET CORP,CMN,87612E106,2930,49650,SH,DFND,6,49650,0,0,
TARGET CORP,CMN,87612E106,866,14683,SH,OTR,"6,2",0,14683,0,
TARGET CORP,CMN,87612E106,464,7862,SH,DFND,7,7862,0,0,
TARO PHARMACEUTICAL INDS LTD,CMN,M8737E108,12268,108866,SH,DFND,1,108866,0,0,
TARO PHARMACEUTICAL INDS LTD,CMN,M8737E108,1760,15622,SH,DFND,2,13408,0,2214,
TATA MTRS LTD,CMN,876568502,23502,751589,SH,DFND,1,751589,0,0,
TATA MTRS LTD,CMN,876568502,687,21967,SH,DFND,3,21967,0,0,
TAUBMAN CTRS INC,CMN,876664103,11810,237628,SH,DFND,1,220428,0,17200,
TAUBMAN CTRS INC,CMN,876664103,1208,24313,SH,DFND,2,23696,0,617,
TAYLOR MORRISON HOME CORP,CMN,87724P106,3769,170929,SH,DFND,1,170929,0,0,
TAYLOR MORRISON HOME CORP,CMN,87724P106,24317,1102809,SH,DFND,2,1073897,0,28912,
TC PIPELINES LP,CMN,87233Q108,16568,316673,SH,DFND,1,286147,0,30526,
TC PIPELINES LP,CMN,87233Q108,30341,579915,SH,DFND,2,579915,0,0,
TCF FINL CORP,CMN,872275102,39941,2343929,SH,DFND,1,2343929,0,0,
TCF FINL CORP,CMN,872275102,4931,289379,SH,DFND,2,286129,0,3250,
TCG BDC INC,CMN,872280102,231,12290,SH,DFND,1,12290,0,0,
TCP CAP CORP,CMN,87238Q103,885,53644,SH,DFND,1,53644,0,0,
TD AMERITRADE HLDG CORP,CMN,87236Y108,39973,819126,SH,DFND,1,818906,0,220,
TD AMERITRADE HLDG CORP,CMN,87236Y108,17968,368200,SH,DFND,1,368200,0,0,Put
TD AMERITRADE HLDG CORP,CMN,87236Y108,37991,778500,SH,DFND,1,778500,0,0,Call
TD AMERITRADE HLDG CORP,CMN,87236Y108,20505,420177,SH,DFND,2,417670,0,2507,
TE CONNECTIVITY LTD,CMN,H84989104,130349,1569341,SH,DFND,1,1569341,0,0,
TE CONNECTIVITY LTD,CMN,H84989104,35492,427311,SH,DFND,2,419560,0,7751,
